,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_int,Geography_France,Geography_Germany,Geography_Spain,Exited,Age,CreditScore
8073,5,96693.66,1,1,1,172618.52,1,0,1,0,0,3.5263605246161616,6.655440350367647
8074,7,129810.6,1,1,1,59259.44,1,0,1,0,0,3.295836866004329,6.705639094860003
8075,8,156652.13,1,0,0,25899.21,0,1,0,0,1,4.060443010546419,6.745236349484363
8076,9,0.0,1,0,0,3749.0,1,1,0,0,1,3.58351893845611,6.595780513961311
8077,4,130661.96,1,1,1,101918.96,0,1,0,0,0,3.6888794541139363,6.541029999189903
8078,8,0.0,2,1,1,57802.62,1,1,0,0,0,3.912023005428146,6.3561076606958915
8079,6,0.0,2,0,0,142454.77,0,1,0,0,0,3.6109179126442243,6.466144724237619
8080,3,130747.1,1,1,0,143829.54,0,1,0,0,0,3.8501476017100584,6.6293632534374485
8081,6,106629.49,1,0,1,44114.88,0,0,1,0,0,3.4011973816621555,6.343880434126331
8082,3,112029.83,1,1,1,186948.35,0,0,0,1,0,3.58351893845611,6.648984550024776
8083,7,130575.26,1,0,1,173629.78,0,0,1,0,0,3.367295829986474,6.3561076606958915
8084,4,96679.71,1,1,1,49133.45,0,0,1,0,0,3.332204510175204,6.410174881966167
8085,0,0.0,2,0,0,178122.71,0,1,0,0,0,3.4965075614664802,6.677083461247136
8086,6,171740.69,1,0,0,20893.61,0,1,0,0,0,3.912023005428146,6.385194398997726
8087,1,0.0,2,1,0,41303.29,0,0,0,1,0,3.6375861597263857,6.391917113392602
8088,9,100116.67,1,1,1,199808.1,1,0,1,0,1,3.6635616461296463,6.293419278846481
8089,2,120596.93,1,0,1,180490.53,0,0,1,0,0,3.1780538303479458,6.539585955617669
8090,1,0.0,2,1,1,87400.53,1,1,0,0,0,3.871201010907891,6.546785410760524
8091,2,95984.69,2,1,1,73686.75,0,1,0,0,0,3.367295829986474,6.643789733147672
8092,1,142557.11,1,1,1,172497.73,0,1,0,0,0,3.6375861597263857,6.687108607866515
8093,5,0.0,2,1,0,89286.29,0,1,0,0,0,3.8501476017100584,6.369900982828227
8094,2,0.0,2,0,1,180082.7,0,0,0,1,0,4.189654742026425,6.419994928147142
8095,6,143644.16,1,1,0,22102.25,1,0,1,0,1,3.58351893845611,6.745236349484363
8096,6,132129.72,1,0,1,76068.95,1,1,0,0,0,3.6375861597263857,6.508769136971682
8097,0,0.0,2,1,0,32159.46,1,1,0,0,1,3.9512437185814275,6.439350371100098
8098,2,183555.24,1,0,0,159557.28,1,1,0,0,1,4.219507705176107,6.646390514847729
8099,2,91902.56,2,1,1,107673.35,0,1,0,0,0,3.6375861597263857,6.450470422144176
8100,6,156218.19,1,0,1,33607.72,0,1,0,0,0,3.6888794541139363,6.4967749901858625
8101,5,93259.57,3,1,0,141035.65,1,0,1,0,1,3.7612001156935624,6.364750756851911
8102,2,168085.38,2,0,1,115719.08,1,0,1,0,0,3.8066624897703196,6.329720905522696
8103,1,107714.74,3,1,0,86128.21,0,0,1,0,1,3.9318256327243257,6.171700597410915
8104,6,117852.26,2,1,0,147668.64,1,1,0,0,0,3.4339872044851463,6.645090969505644
8105,2,0.0,1,1,0,177480.45,0,0,0,1,1,4.0943445622221,6.490723534502507
8106,10,84474.62,2,1,1,190937.09,1,0,0,1,0,3.9318256327243257,6.380122536899765
8107,3,0.0,2,1,0,84531.79,0,1,0,0,0,3.912023005428146,6.327936783729195
8108,6,126803.34,2,1,1,161133.4,0,0,1,0,0,3.5553480614894135,6.07993319509559
8109,0,0.0,2,1,0,185555.63,1,1,0,0,0,3.5263605246161616,6.493753839851686
8110,10,68806.84,1,1,0,33075.24,1,0,1,0,0,3.58351893845611,6.517671272912275
8111,3,115141.18,1,1,0,39806.75,1,1,0,0,0,3.4339872044851463,6.327936783729195
8112,2,0.0,2,0,1,26389.92,1,1,0,0,0,3.5553480614894135,6.359573868672378
8113,6,90723.36,1,1,1,12162.76,0,0,0,1,0,3.5263605246161616,6.042632833682381
8114,2,151249.45,2,1,1,167237.94,1,0,1,0,0,3.8918202981106265,6.198478716492308
8115,6,0.0,2,1,1,52067.37,1,1,0,0,0,3.4657359027997265,6.300785794663244
8116,9,94752.49,1,1,0,184006.36,1,0,1,0,1,3.7612001156935624,6.461468176353717
8117,6,0.0,1,1,0,582.59,1,0,0,1,1,3.5263605246161616,6.436150368369428
8118,7,0.0,1,1,0,143274.41,0,0,0,1,0,3.332204510175204,6.3578422665081
8119,5,132084.66,3,1,1,54474.48,0,1,0,0,1,3.4339872044851463,6.556778356158042
8120,5,0.0,2,1,1,121428.2,0,1,0,0,0,3.8066624897703196,6.259581464064923
8121,2,0.0,2,1,1,79704.12,0,1,0,0,0,3.5553480614894135,6.675823221634848
8122,2,45472.28,1,1,1,41055.71,1,1,0,0,1,3.970291913552122,6.335054251498059
8123,1,0.0,1,0,0,41590.4,0,1,0,0,0,3.4965075614664802,6.566672429803241
8124,10,130229.71,2,0,0,54019.93,1,0,1,0,1,3.4965075614664802,6.673297967767654
8125,9,123948.85,1,1,0,76053.07,1,0,1,0,0,3.6375861597263857,6.444131256700441
8126,6,127415.85,1,1,1,184977.2,0,0,1,0,1,3.6635616461296463,6.591673732008658
8127,8,110067.71,1,1,0,127678.95,0,0,1,0,1,3.5553480614894135,6.478509642208569
8128,4,65521.2,1,1,1,1243.97,0,0,0,1,0,3.6635616461296463,6.543911845564792
8129,5,0.0,2,1,1,76326.67,0,0,0,1,0,3.4339872044851463,6.741700694652055
8130,5,0.0,2,1,1,145338.61,0,1,0,0,0,3.8501476017100584,6.556778356158042
8131,3,155736.42,2,1,1,57751.21,0,0,1,0,0,3.4965075614664802,6.418364935936212
8132,4,0.0,2,0,0,138880.24,1,0,0,1,0,3.367295829986474,6.539585955617669
8133,3,118307.57,2,1,1,136120.29,1,1,0,0,0,3.5263605246161616,6.579251212010101
8134,6,0.0,1,1,1,167621.18,0,1,0,0,0,3.713572066704308,6.3578422665081
8135,7,103099.17,2,1,0,173276.62,1,0,1,0,0,3.1780538303479458,6.565264970035361
8136,1,0.0,2,1,1,99661.46,1,1,0,0,0,3.6375861597263857,6.573680166960646
8137,6,125789.69,1,0,0,66333.56,0,1,0,0,1,3.4965075614664802,6.016157159698354
8138,4,109646.83,1,1,1,70240.79,1,0,1,0,0,3.58351893845611,6.369900982828227
8139,1,127187.86,1,1,1,113553.42,0,1,0,0,0,3.4011973816621555,6.674561391814426
8140,6,0.0,1,0,1,690.84,1,1,0,0,0,3.58351893845611,6.405228458030842
8141,1,0.0,1,1,0,98802.76,0,0,0,1,0,3.1780538303479458,6.186208623900494
8142,4,130385.82,1,0,1,130661.95,0,1,0,0,0,3.713572066704308,6.421622267806518
8143,1,107787.47,1,0,1,116378.82,0,1,0,0,0,3.1354942159291497,6.516193076042964
8144,1,99325.04,2,0,1,186052.15,0,1,0,0,0,3.5263605246161616,6.3473892096560105
8145,9,0.0,1,0,0,100101.06,1,1,0,0,0,3.6109179126442243,6.745236349484363
8146,7,123764.95,1,1,1,169952.82,0,1,0,0,0,3.871201010907891,6.57507584059962
8147,8,128264.03,1,1,0,61792.76,1,0,1,0,1,3.6635616461296463,6.464588303689961
8148,7,86006.21,1,1,1,37973.13,0,0,0,1,0,3.8501476017100584,6.659293919683638
8149,8,57068.43,2,1,0,188974.81,1,0,1,0,0,3.6375861597263857,6.198478716492308
8150,5,103607.24,2,0,1,86334.64,0,0,1,0,0,3.367295829986474,6.633318433280377
8151,1,99004.24,1,1,1,152845.99,0,0,0,1,0,3.6888794541139363,6.214608098422191
8152,2,0.0,2,1,1,146652.11,1,0,0,1,0,3.58351893845611,6.483107351457199
8153,3,147386.72,3,1,0,45482.04,1,0,0,1,1,3.2188758248682006,6.406879986069314
8154,6,93608.28,1,1,0,168816.73,0,0,0,1,1,3.7376696182833684,5.905361848054571
8155,2,0.0,2,1,1,59297.34,0,0,0,1,0,3.6375861597263857,6.683360945766275
8156,9,119496.87,1,1,0,125848.88,0,0,1,0,0,4.2626798770413155,6.073044534100405
8157,7,0.0,1,0,0,76264.27,1,0,0,1,0,3.4657359027997265,6.577861357721047
8158,2,0.0,2,1,0,3939.87,1,1,0,0,0,3.6109179126442243,6.46302945692067
8159,6,0.0,2,1,1,15306.29,1,0,0,1,0,3.2188758248682006,6.133398042996649
8160,5,152885.77,1,1,0,58214.79,1,0,1,0,0,3.2188758248682006,6.672032945461067
8161,4,99607.37,2,0,1,35877.03,0,1,0,0,0,3.4339872044851463,6.376726947898627
8162,4,137003.68,1,1,0,21254.06,0,1,0,0,0,3.295836866004329,6.431331081933479
8163,3,122831.58,1,1,1,24533.89,0,0,1,0,1,3.871201010907891,6.643789733147672
8164,2,99811.44,2,1,0,23531.5,0,0,0,1,0,3.6375861597263857,6.523562306149512
8165,8,154712.58,2,1,0,89099.18,0,0,0,1,0,3.6109179126442243,6.406879986069314
8166,8,0.0,1,1,1,807.06,0,0,0,1,0,3.6109179126442243,6.295266001439646
8167,7,147687.24,1,1,1,121592.5,1,0,1,0,0,3.1780538303479458,6.569481420414296
8168,2,0.0,2,1,1,4700.66,1,0,0,1,0,3.4965075614664802,6.391917113392602
8169,3,127009.83,1,1,0,161909.95,0,1,0,0,0,3.295836866004329,6.453624998892692
8170,1,124737.96,1,0,1,90389.61,0,0,1,0,1,4.110873864173311,6.395261598115449
8171,0,179356.28,2,1,0,2919.21,1,0,0,1,1,3.784189633918261,6.206575926724928
8172,8,0.0,2,1,1,99086.74,0,0,0,1,0,3.4339872044851463,6.63200177739563
8173,1,127320.36,3,1,0,163170.32,0,0,1,0,0,3.4339872044851463,6.6293632534374485
8174,0,125175.58,1,1,1,72757.33,0,0,0,1,0,3.4339872044851463,6.335054251498059
8175,6,186788.96,2,1,0,73286.8,1,1,0,0,0,3.091042453358316,6.329720905522696
8176,3,148556.74,1,0,1,146056.29,0,1,0,0,0,3.6888794541139363,6.553933404025811
8177,8,128644.46,1,0,0,167673.37,1,0,1,0,0,3.6888794541139363,6.519147287940395
8178,7,127476.73,2,1,1,146011.55,1,1,0,0,0,3.828641396489095,6.561030665896573
8179,9,159561.93,1,0,1,103381.47,1,1,0,0,0,3.295836866004329,6.413458957167357
8180,1,112419.92,1,1,1,83022.92,0,1,0,0,0,3.7376696182833684,6.612041034833092
8181,8,129991.76,2,0,1,46041.08,0,1,0,0,0,3.332204510175204,6.393590753950631
8182,5,0.0,1,0,1,182843.24,0,0,0,1,0,3.58351893845611,6.331501849893691
8183,2,0.0,2,1,1,171364.18,1,0,0,1,0,4.07753744390572,6.431331081933479
8184,3,0.0,1,1,0,183399.12,1,1,0,0,1,3.912023005428146,6.490723534502507
8185,6,89175.06,2,0,1,152883.95,1,0,1,0,0,3.6888794541139363,6.582025138892826
8186,3,0.0,2,1,0,50560.45,1,1,0,0,1,3.6635616461296463,6.406879986069314
8187,5,162390.52,2,1,0,54702.66,1,0,0,1,0,3.6635616461296463,6.401917196727186
8188,3,190353.08,1,1,0,78365.75,1,0,1,0,0,4.07753744390572,6.226536669287466
8189,8,0.0,2,1,0,68666.63,0,1,0,0,0,3.044522437723423,6.5722825426940075
8190,2,0.0,2,1,0,151375.73,0,1,0,0,0,3.8501476017100584,6.536691597591305
8191,10,139180.97,1,1,1,19959.67,1,1,0,0,0,3.6888794541139363,6.467698726104354
8192,8,114435.47,1,1,0,26955.72,0,1,0,0,0,3.58351893845611,6.3784261836515865
8193,5,149950.19,1,1,1,76267.59,1,1,0,0,0,4.189654742026425,6.3835066348840055
8194,4,126115.6,1,1,0,100998.5,0,1,0,0,0,3.7376696182833684,6.448889394146858
8195,7,111396.97,1,0,1,191070.01,1,0,1,0,0,4.07753744390572,6.3578422665081
8196,3,115007.08,1,0,0,176858.5,0,1,0,0,0,3.4011973816621555,6.376726947898627
8197,6,102141.9,1,1,1,45325.26,0,1,0,0,0,3.9889840465642745,6.424869023905388
8198,3,133686.52,1,1,0,190958.48,1,0,0,1,1,3.58351893845611,6.504288173536645
8199,9,120879.73,2,0,1,78896.59,0,1,0,0,0,3.4657359027997265,6.697034247666484
8200,5,0.0,1,1,0,121964.46,0,0,0,1,1,3.8501476017100584,6.642486801367256
8201,10,82321.88,1,0,1,11144.4,1,0,0,1,0,3.8918202981106265,6.576469569048224
8202,4,0.0,2,1,0,144181.48,1,0,0,1,0,3.295836866004329,6.3784261836515865
8203,5,116474.28,2,1,1,32757.55,0,0,0,1,0,3.4965075614664802,6.656726524178391
8204,3,132352.69,1,1,0,80320.3,1,1,0,0,0,3.5263605246161616,6.584791392385716
8205,4,182491.57,1,1,0,185830.72,1,0,1,0,0,3.6635616461296463,6.1675164908883415
8206,6,0.0,2,1,1,160095.31,0,1,0,0,0,3.5263605246161616,6.363028103540465
8207,2,120787.18,2,1,1,52198.84,0,0,0,1,0,4.143134726391533,6.338594078203183
8208,3,130181.47,2,1,0,31811.44,1,1,0,0,0,3.367295829986474,6.566672429803241
8209,5,88348.43,2,1,1,104181.78,0,0,1,0,0,3.4657359027997265,6.559615237493242
8210,6,0.0,2,1,1,67667.19,0,0,0,1,0,3.4339872044851463,6.555356891810665
8211,2,146186.28,2,1,1,193974.47,0,0,1,0,0,3.6635616461296463,6.520621127558696
8212,7,0.0,1,1,0,198055.94,0,1,0,0,1,3.4657359027997265,6.401917196727186
8213,0,104488.17,1,0,1,43249.67,0,0,0,1,0,3.5263605246161616,6.393590753950631
8214,4,109196.67,2,1,0,55218.02,1,0,1,0,0,3.4657359027997265,6.728628613084702
8215,7,80538.56,1,1,0,131305.37,1,1,0,0,1,4.110873864173311,6.532334292222349
8216,4,109026.8,2,1,1,43117.1,0,0,1,0,0,3.713572066704308,6.556778356158042
8217,2,61319.63,1,0,1,186655.11,0,0,1,0,0,4.31748811353631,6.405228458030842
8218,9,0.0,2,0,1,33266.29,1,1,0,0,0,3.6888794541139363,6.246106765481563
8219,2,0.0,2,1,1,555.28,1,1,0,0,0,3.6635616461296463,6.349138991379798
8220,6,177822.03,1,1,0,150944.31,0,1,0,0,1,3.7376696182833684,6.322565239927284
8221,4,110939.3,1,1,0,72846.58,0,0,1,0,1,4.07753744390572,6.093569770045136
8222,7,165413.43,1,1,1,35279.74,0,0,1,0,0,3.2188758248682006,6.403574197934815
8223,1,77805.66,1,1,1,2101.89,0,1,0,0,0,3.295836866004329,6.180016653652572
8224,3,0.0,2,0,0,94949.84,0,1,0,0,0,3.912023005428146,6.553933404025811
8225,3,175575.95,2,1,0,99061.75,1,0,0,1,1,4.04305126783455,6.507277712385012
8226,3,124197.22,1,1,0,74692.06,1,0,0,1,0,3.6375861597263857,6.6895992691789665
8227,3,0.0,2,1,0,116692.8,1,1,0,0,0,3.4011973816621555,6.745236349484363
8228,10,160132.75,1,1,0,32824.15,1,1,0,0,0,3.6635616461296463,6.317164686747284
8229,7,70258.88,2,1,0,139607.61,1,0,1,0,0,3.6109179126442243,6.376726947898627
8230,4,162657.64,2,1,1,115525.13,0,0,1,0,0,3.4657359027997265,6.630683385642372
8231,0,132217.45,1,1,0,20955.03,0,0,1,0,1,3.7612001156935624,6.668228248417403
8232,9,148042.97,2,1,0,52341.15,0,0,0,1,0,3.2188758248682006,6.366470447731438
8233,4,92855.02,1,1,1,159813.18,1,0,0,1,0,3.4965075614664802,6.450470422144176
8234,9,129289.98,1,1,0,169935.46,0,0,1,0,1,3.8501476017100584,6.641182169740591
8235,9,100252.18,1,1,1,146033.52,0,0,0,1,0,3.6109179126442243,6.335054251498059
8236,3,107592.89,2,0,1,153122.73,0,0,0,1,0,3.6109179126442243,6.400257445308821
8237,3,113096.41,1,1,1,60335.24,0,1,0,0,0,3.6635616461296463,6.47543271670409
8238,7,0.0,2,1,1,163757.29,1,0,0,1,0,3.6888794541139363,6.520621127558696
8239,7,149940.04,2,0,0,156648.81,0,0,0,1,0,3.5263605246161616,6.459904454377535
8240,8,121438.58,1,1,1,176471.78,0,0,1,0,1,3.912023005428146,6.672032945461067
8241,9,0.0,2,1,0,5388.3,0,1,0,0,0,3.4657359027997265,6.336825731146441
8242,2,0.0,1,0,1,93332.64,1,1,0,0,1,3.912023005428146,6.169610732491456
8243,3,148874.01,2,0,1,71192.82,0,1,0,0,0,3.367295829986474,6.715383386334681
8244,0,68138.37,1,1,1,170309.19,1,0,0,1,0,3.4657359027997265,6.269096283706261
8245,5,110080.3,1,1,1,109794.31,0,0,0,1,0,3.5553480614894135,6.3578422665081
8246,7,0.0,2,1,1,166310.82,0,1,0,0,0,3.1780538303479458,6.4967749901858625
8247,5,114268.85,2,1,1,126728.27,1,0,1,0,0,3.2188758248682006,6.22455842927536
8248,6,117412.35,1,0,0,30338.94,0,0,1,0,0,3.367295829986474,6.450470422144176
8249,6,0.0,2,1,1,37935.83,1,1,0,0,0,3.6375861597263857,6.373319789577012
8250,9,0.0,2,0,0,25329.48,1,1,0,0,0,3.5553480614894135,6.745236349484363
8251,1,35549.81,2,0,0,49676.33,1,0,1,0,0,3.6109179126442243,6.444131256700441
8252,9,0.0,2,1,1,169498.61,0,1,0,0,0,4.02535169073515,6.612041034833092
8253,7,136492.92,3,1,1,26500.29,0,1,0,0,1,3.58351893845611,6.620073206530356
8254,3,123675.69,1,1,1,166458.41,0,0,1,0,0,3.332204510175204,6.456769655572163
8255,1,139532.34,1,1,0,181294.39,1,1,0,0,0,3.6888794541139363,6.354370040797351
8256,1,178713.98,1,1,1,21768.21,0,0,0,1,0,4.060443010546419,6.508769136971682
8257,5,0.0,2,0,0,72849.29,0,1,0,0,0,3.6888794541139363,6.3473892096560105
8258,1,89086.31,1,1,0,24499.97,0,1,0,0,0,3.713572066704308,6.380122536899765
8259,3,96143.47,1,0,0,98994.92,0,0,0,1,0,3.6375861597263857,6.428105272684596
8260,5,32197.64,1,0,1,141446.01,1,0,1,0,0,3.4011973816621555,6.461468176353717
8261,7,0.0,2,1,1,77864.41,0,1,0,0,0,3.6375861597263857,6.507277712385012
8262,4,0.0,2,1,0,115115.32,1,1,0,0,0,3.4965075614664802,6.602587892189336
8263,10,0.0,2,0,1,168605.96,0,0,0,1,0,3.4657359027997265,6.318968113746434
8264,6,0.0,2,0,0,38550.4,0,1,0,0,0,3.4965075614664802,6.60934924316738
8265,0,140306.38,1,1,0,160618.61,1,0,1,0,1,3.6888794541139363,6.42648845745769
8266,1,0.0,2,1,0,3701.63,1,1,0,0,0,3.5553480614894135,6.327936783729195
8267,8,0.0,2,1,0,88659.44,0,1,0,0,0,3.6375861597263857,6.483107351457199
8268,2,74483.97,2,0,1,44273.91,1,0,1,0,0,3.7376696182833684,6.668228248417403
8269,7,0.0,2,0,1,156495.39,1,1,0,0,1,3.970291913552122,6.415096959171596
8270,0,0.0,1,1,0,182988.94,0,0,0,1,0,3.5263605246161616,6.326149473155099
8271,8,152303.66,2,1,1,175082.2,0,1,0,0,0,3.6109179126442243,6.175867270105761
8272,5,159904.79,1,1,0,148811.14,0,0,1,0,0,3.4657359027997265,6.6240652277998935
8273,1,0.0,3,1,0,85901.09,0,1,0,0,0,3.4657359027997265,6.51471269087253
8274,1,99557.94,1,1,0,199255.32,1,0,1,0,0,3.4339872044851463,6.617402977974478
8275,5,116886.59,1,0,0,107973.44,1,0,0,1,0,3.828641396489095,6.413458957167357
8276,9,142188.2,2,0,1,128028.6,0,0,0,1,0,3.4657359027997265,6.363028103540465
8277,3,149961.99,2,1,0,104610.86,1,0,1,0,0,3.6888794541139363,6.436150368369428
8278,8,0.0,2,1,1,69676.55,1,1,0,0,0,3.58351893845611,6.5638555265321274
8279,2,0.0,1,0,0,35982.42,1,1,0,0,0,3.5263605246161616,6.405228458030842
8280,7,0.0,2,0,1,117939.17,0,0,0,1,0,3.970291913552122,6.559615237493242
8281,8,28649.64,1,1,1,95140.62,0,0,0,1,0,3.6888794541139363,6.340359303727752
8282,4,81025.6,2,1,0,167682.57,1,1,0,0,0,3.044522437723423,6.616065185132817
8283,1,0.0,2,1,1,56562.57,0,1,0,0,0,4.04305126783455,6.498282149476434
8284,3,152462.79,1,1,0,90305.97,1,1,0,0,0,3.6635616461296463,6.566672429803241
8285,10,0.0,1,0,1,109895.16,0,1,0,0,0,3.2188758248682006,6.411818267709897
8286,7,155519.59,1,1,0,1843.24,0,0,0,1,0,3.332204510175204,6.448889394146858
8287,1,118851.05,1,1,1,102747.02,1,1,0,0,0,3.58351893845611,6.586171654854675
8288,9,92899.27,2,1,0,97465.89,1,1,0,0,0,3.5263605246161616,6.745236349484363
8289,4,0.0,1,0,1,105352.55,0,1,0,0,0,3.6888794541139363,6.525029657843462
8290,4,75263.7,1,1,0,85801.77,0,1,0,0,0,3.6109179126442243,6.680854678790215
8291,1,147904.31,1,1,1,69370.05,0,0,0,1,0,3.6375861597263857,6.504288173536645
8292,5,106640.5,1,1,0,176945.96,1,0,1,0,0,3.713572066704308,6.663132695990803
8293,4,90696.78,1,0,1,21597.2,1,0,1,0,0,3.332204510175204,6.641182169740591
8294,2,175509.8,2,1,0,152039.67,1,0,0,1,0,3.58351893845611,6.556778356158042
8295,6,0.0,2,1,1,111893.09,0,1,0,0,0,3.6888794541139363,6.582025138892826
8296,7,0.0,2,1,0,195074.62,1,1,0,0,0,3.5263605246161616,6.539585955617669
8297,2,114321.28,2,0,0,15959.01,1,1,0,0,0,3.5553480614894135,6.369900982828227
8298,4,95560.04,1,0,0,72628.84,1,0,1,0,1,3.9318256327243257,6.467698726104354
8299,5,88379.81,3,0,1,64157.24,1,0,1,0,1,3.912023005428146,6.393590753950631
8300,7,85915.52,1,1,1,23860.5,0,0,1,0,0,3.871201010907891,6.597145701886651
8301,3,72309.3,1,1,1,85687.09,0,0,1,0,1,4.060443010546419,6.421622267806518
8302,2,0.0,2,1,0,179451.42,1,1,0,0,0,3.6635616461296463,6.745236349484363
8303,8,0.0,1,1,1,93180.09,0,1,0,0,0,3.7612001156935624,6.255750041753367
8304,1,0.0,2,1,0,157097.09,0,1,0,0,0,4.23410650459726,6.51471269087253
8305,3,0.0,3,1,1,80344.96,0,1,0,0,1,4.060443010546419,6.61472560020376
8306,4,0.0,1,1,0,26080.54,1,1,0,0,1,3.4965075614664802,6.646390514847729
8307,3,133844.22,1,1,1,31406.93,0,1,0,0,0,3.4011973816621555,6.42648845745769
8308,7,154872.08,2,1,1,32044.64,0,1,0,0,0,3.58351893845611,6.320768294250582
8309,9,0.0,2,1,0,132734.87,1,1,0,0,0,3.295836866004329,6.618738983517219
8310,6,116121.67,1,1,0,61602.42,0,0,0,1,0,3.7612001156935624,6.553933404025811
8311,6,107104.5,1,1,1,41304.44,0,0,1,0,1,3.7376696182833684,6.318968113746434
8312,6,71026.77,1,1,0,57962.41,0,1,0,0,0,3.8501476017100584,6.375024819828097
8313,3,0.0,1,1,0,42862.82,0,1,0,0,0,3.6375861597263857,6.459904454377535
8314,4,0.0,2,1,1,152992.04,0,1,0,0,0,3.4965075614664802,6.466144724237619
8315,1,0.0,2,1,1,91193.65,1,1,0,0,0,3.713572066704308,6.396929655216146
8316,7,0.0,2,1,1,130132.41,0,1,0,0,0,3.970291913552122,6.478509642208569
8317,4,0.0,2,0,0,88751.45,1,1,0,0,0,3.295836866004329,6.501289670540389
8318,6,145644.05,1,0,0,104118.93,1,1,0,0,0,3.6635616461296463,6.253828811575473
8319,7,129667.77,1,0,0,42028.16,1,0,0,1,0,3.912023005428146,6.476972362889683
8320,3,109341.87,1,1,0,75632.78,0,0,1,0,0,3.4965075614664802,6.335054251498059
8321,1,0.0,2,1,1,53710.23,0,1,0,0,0,4.1588830833596715,6.373319789577012
8322,5,0.0,2,0,1,13066.3,1,1,0,0,0,3.5553480614894135,6.424869023905388
8323,6,0.0,2,1,0,152417.97,1,0,0,1,0,3.4011973816621555,6.568077911411976
8324,3,87485.67,1,1,1,3299.01,0,1,0,0,0,4.007333185232471,6.483107351457199
8325,9,0.0,2,1,0,198091.81,0,1,0,0,0,3.295836866004329,6.405228458030842
8326,0,53369.13,1,1,1,103934.12,1,1,0,0,0,3.58351893845611,6.19644412779452
8327,9,0.0,2,1,1,70403.65,1,1,0,0,0,3.5553480614894135,6.561030665896573
8328,5,146679.77,1,1,0,102179.86,0,0,0,1,0,3.5263605246161616,6.45833828334479
8329,2,112499.42,2,1,0,30375.18,0,1,0,0,0,3.7612001156935624,6.52649485957079
8330,2,48387.0,1,1,0,184796.84,1,0,0,1,0,3.6375861597263857,6.703188113240863
8331,1,68079.8,1,0,1,166264.89,0,0,0,1,0,3.6375861597263857,6.4692503167957724
8332,4,160133.88,1,0,1,88391.97,0,0,1,0,0,3.8918202981106265,6.4692503167957724
8333,4,66190.33,1,1,1,115186.97,0,1,0,0,0,3.4011973816621555,6.52649485957079
8334,10,0.0,2,1,1,13935.53,1,1,0,0,1,3.6109179126442243,6.558197802812269
8335,4,123761.68,1,1,0,83910.4,0,1,0,0,0,3.5553480614894135,6.472346294500901
8336,0,122325.58,1,0,0,34712.34,1,0,1,0,1,3.4965075614664802,6.666956792429207
8337,9,0.0,2,1,0,13871.34,0,1,0,0,0,3.713572066704308,6.280395838960195
8338,1,138912.17,1,1,1,139494.75,1,0,0,1,0,3.7376696182833684,6.400257445308821
8339,0,0.0,2,0,1,140724.64,1,1,0,0,0,3.7376696182833684,6.543911845564792
8340,7,128524.19,2,1,0,20682.46,1,0,1,0,0,3.2188758248682006,6.315358001522335
8341,3,0.0,2,1,0,124202.26,1,0,0,1,0,3.4339872044851463,6.246106765481563
8342,3,0.0,2,1,0,159638.77,1,1,0,0,0,3.5263605246161616,6.484635235635252
8343,9,132934.89,1,1,0,171056.65,1,0,1,0,1,3.8918202981106265,6.744059186311348
8344,3,150805.17,3,0,1,25333.03,0,0,1,0,1,3.7612001156935624,6.253828811575473
8345,3,0.0,2,1,1,29372.62,1,0,0,1,0,3.828641396489095,6.342121418721152
8346,9,0.0,3,0,1,38533.79,0,0,0,1,0,3.4657359027997265,6.543911845564792
8347,7,165969.26,3,1,0,156122.13,1,0,0,1,1,3.332204510175204,6.693323668269949
8348,2,124495.98,3,1,1,57904.22,1,0,1,0,1,3.58351893845611,6.464588303689961
8349,1,141559.5,1,1,1,31257.1,0,0,1,0,1,3.6635616461296463,6.555356891810665
8350,2,114756.14,1,1,0,193214.05,0,1,0,0,0,3.6375861597263857,6.320768294250582
8351,6,0.0,2,1,1,137757.69,1,1,0,0,0,3.4011973816621555,6.371611847231857
8352,7,155393.98,2,1,0,13308.2,1,0,1,0,1,3.8918202981106265,6.375024819828097
8353,6,0.0,1,1,1,132861.9,1,0,0,1,1,3.4657359027997265,6.261491684321042
8354,1,128663.81,2,1,0,125083.29,1,0,1,0,0,3.4339872044851463,6.320768294250582
8355,4,113522.64,1,1,1,12405.2,0,0,0,1,0,3.784189633918261,6.222576268071369
8356,3,0.0,2,1,0,37697.29,1,0,0,1,0,3.258096538021482,6.594413459749778
8357,3,0.0,2,1,1,105599.65,0,1,0,0,0,3.5263605246161616,6.478509642208569
8358,8,79035.95,1,1,0,142783.98,1,0,0,1,1,3.6888794541139363,6.51471269087253
8359,6,0.0,3,0,1,168412.07,1,0,0,1,1,3.091042453358316,6.48768401848461
8360,9,141918.09,2,0,1,184036.47,0,0,1,0,0,3.4965075614664802,6.530877627725885
8361,9,107944.33,2,0,0,48478.47,1,1,0,0,0,3.5553480614894135,6.536691597591305
8362,7,0.0,2,0,1,3896.08,0,1,0,0,0,3.58351893845611,6.340359303727752
8363,1,120043.13,1,1,0,132370.75,0,0,1,0,1,4.04305126783455,6.322565239927284
8364,10,125191.69,1,1,1,128260.86,1,0,0,1,1,3.8066624897703196,6.100318952020064
8365,1,96399.31,2,1,0,106534.15,0,1,0,0,0,3.4339872044851463,6.745236349484363
